NoAsk,Resp_1,Rt_1,Context,Resp_2,Rt_2,Apple
1,right,0.437000036239624,2,0,0.19499993324279785,6
0, ,0.33299994468688965,0,1,0.9240000247955322,9.0
1,left,0.3789999485015869,0,1,0.21199989318847656,0
1,left,0,0,1,0.12599992752075195,0
1,right,0.4659998416900635,1,1,0.07499980926513672,12
1,right,1.1010000705718994,2,0,0.12800002098083496,6
1,right,0.22099995613098145,2,0,0.09200000762939453,6
1,right,0.4530000686645508,2,0,0.36500000953674316,6
1,right,0.44899988174438477,1,1,0.16899991035461426,0
1,right,0.31599998474121094,1,0,1.3650000095367432,6
1,right,0.1830000877380371,2,1,0.15799999237060547,3.0
1,right,0.12999987602233887,2,1,0.2609999179840088,0
1,right,0.21600008010864258,2,1,0.7319998741149902,3.0
1,left,0.3359999656677246,0,0,0.05000019073486328,6
0, ,0.15799999237060547,0,0,0.010999917984008789,6
0, ,0.07800006866455078,0,0,0.1419999599456787,6
0, ,0,0,0,0.4369997978210449,6
1,right,0,2,1,0.32899999618530273,6.0
1,right,0,1,1,0.019999980926513672,3.0
1,right,0.3059999942779541,2,1,0.7879998683929443,0
1,left,0.8589999675750732,0,0,0.06399989128112793,6
1,left,0.22799992561340332,0,0,0.03099989891052246,6
1,left,0.4200000762939453,0,0,2.2180001735687256,6
1,left,0.872999906539917,0,0,1.2370002269744873,6
1,left,0.04399991035461426,0,0,0.0709998607635498,6
1,left,0.25799989700317383,0,0,0.11800003051757812,6
0, ,0.21700000762939453,0,0,0.2849998474121094,6
1,left,1.2170000076293945,0,0,0.684999942779541,6
0, ,0,0,0,0.1360001564025879,6
0, ,0.19500017166137695,0,0,0.432999849319458,6
1,right,0,2,1,0.11800003051757812,0
1,left,0,0,0,0.11500000953674316,6
1,left,0.026999950408935547,0,0,0.13199996948242188,6
0, ,0.006000041961669922,0,0,0.22099995613098145,6
1,left,0.3229999542236328,0,0,0.19300007820129395,6
0, ,0,0,0,0.13199996948242188,6
0, ,0.13700008392333984,0,0,0.018000125885009766,6
1,right,0,2,1,1.1079998016357422,0
1,left,0,0,0,0.32399988174438477,6
1,left,0.01699995994567871,0,0,0.1809999942779541,6
1,left,0.17599987983703613,0,0,0.44099998474121094,6
1,left,0.18499994277954102,0,0,0.3989999294281006,6
1,left,0.08599996566772461,0,0,0.14400005340576172,6
0, ,0.11500000953674316,0,1,0.1789999008178711,9.0
0, ,0.1529998779296875,0,0,1.2249999046325684,6
1,left,0,0,0,0.46000003814697266,6
1,right,0,2,0,0.997999906539917,6
1,left,0.12600016593933105,0,0,1.1979999542236328,6
0, ,0.3020000457763672,0,0,0.24300003051757812,6
1,left,0.1790001392364502,0,0,0.812999963760376,6
1,left,0,0,0,0.5199999809265137,6
1,right,0.03900003433227539,1,1,0.1770000457763672,12
1,right,0.8949999809265137,1,1,0.34599995613098145,9.0
0, ,0.20000004768371582,0,0,0.08999991416931152,6
0, ,0.9910001754760742,0,0,0.7549998760223389,6
1,left,0,0,0,0.5450000762939453,6
1,left,0,0,0,0.7269999980926514,6
1,left,0.18000006675720215,0,0,0.9549999237060547,6
0, ,0.19300007820129395,0,1,0.21600008010864258,9.0
0, ,0.4980001449584961,0,1,0.053999900817871094,12
1,right,0,2,0,0.025999784469604492,6
1,left,0,0,0,0.3399999141693115,6
1,right,0.06500005722045898,1,1,0.4159998893737793,12
0, ,0.5299999713897705,0,0,1.1589999198913574,6
1,right,0.029999971389770508,1,1,0.12299990653991699,12
1,right,0,1,1,0.4120001792907715,12
1,right,0.247999906539917,2,0,1.6759998798370361,6
1,left,0.03300023078918457,0,0,0.4939999580383301,6
0, ,0.17400002479553223,0,0,0.1940000057220459,6
1,right,0.3540000915527344,2,1,0.809999942779541,3.0
1,left,0,0,0,0.9130001068115234,6
1,left,0.872999906539917,0,0,0.9120001792907715,6
1,left,0.007999897003173828,0,0,0.7639999389648438,6
1,right,1.062000036239624,2,0,0.7390000820159912,6
0, ,0.8669998645782471,0,0,0.4719998836517334,6
0, ,0.2690000534057617,0,0,0.8329999446868896,6
0, ,0,0,0,1.0179998874664307,6
0, ,0,0,1,0.370999813079834,9.0
1,left,0,0,0,0.19899988174438477,6
1,right,0,1,0,0.35700011253356934,6
1,right,0.30699992179870605,2,0,0.7269999980926514,6
1,right,0.04399991035461426,1,1,0.20999979972839355,12
