NoAsk,Resp_1,Rt_1,Context,Resp_2,Rt_2,Apple
1,right,0.02200007438659668,1,1,0.2969999313354492,0
1,left,0.37399983406066895,0,1,0.7190001010894775,12
0, ,0,0,1,1.0939998626708984,3.0
1,left,0.4779999256134033,0,1,1.0260000228881836,12
1,left,0.11400008201599121,0,1,0.6949999332427979,12
1,left,0.44099998474121094,0,0,0.4519999027252197,6
0, ,0,0,1,1.0099999904632568,3.0
1,left,6.645999908447266,0,1,0.3019998073577881,0
1,left,0.011999845504760742,0,1,0.9559998512268066,0
1,left,1.2020001411437988,0,1,5.642999887466431,12
1,left,0.20600008964538574,0,1,6.351000070571899,0
0, ,0,0,0,0.8819999694824219,6
1,left,0.2709999084472656,0,1,2.8519999980926514,12
1,left,0.22900009155273438,0,1,0.5190000534057617,6.0
0, ,0,0,1,6.97599983215332,6.0
1,left,0.3340001106262207,0,1,0.40799999237060547,12
1,left,0.36500000953674316,0,1,0.3969998359680176,12
0, ,0,0,0,0.8869998455047607,6
1,left,0.06699991226196289,0,1,4.111999988555908,12
1,left,0.4119999408721924,0,1,3.5960001945495605,12
0, ,0,0,0,0.562000036239624,6
1,left,0.16899991035461426,0,1,0.5779998302459717,6.0
1,left,0.6760001182556152,0,1,0.33299994468688965,0
1,left,0.40799999237060547,0,1,0.22699999809265137,6.0
1,left,0.20399999618530273,0,1,0.38299989700317383,0
1,left,0.33899998664855957,0,1,0.05299997329711914,0
0, ,0,0,0,4.0899999141693115,6
0, ,0,0,0,2.2159998416900635,6
1,left,0.5720000267028809,0,1,3.3530001640319824,0
1,left,0.46000003814697266,0,1,0.006999969482421875,9.0
1,left,1.2200000286102295,0,1,0.5420000553131104,12
1,left,1.2999999523162842,0,1,1.4860000610351562,6.0
1,left,0.43000006675720215,0,1,1.011000156402588,3.0
0, ,0,0,1,0.43000006675720215,6.0
1,left,0.15599989891052246,0,1,0.4270000457763672,12
1,left,0.20099997520446777,0,1,0.4830000400543213,12
0, ,0,0,0,0.6129999160766602,6
1,left,0.8919999599456787,0,1,0.7890000343322754,12
1,left,0.0820000171661377,0,1,0.7589998245239258,12
1,right,0.06699991226196289,2,1,0.12600016593933105,6.0
1,right,2.2860000133514404,2,1,0.4160001277923584,3.0
0, ,0,0,0,1.2620000839233398,6
0, ,0,0,1,0.11800003051757812,3.0
1,right,0.3510000705718994,1,1,0.4890000820159912,3.0
1,left,4.767999887466431,0,0,0.437000036239624,6
1,left,0.3940000534057617,0,0,1.1489999294281006,6
1,left,0.6679999828338623,0,0,0.562000036239624,6
0, ,0,0,0,0.3969998359680176,6
0, ,0,0,0,0.6809999942779541,6
1,left,0.27300000190734863,0,1,0.3299999237060547,12
0, ,0,0,0,0.7929999828338623,6
1,left,0.26199984550476074,0,1,1.6050000190734863,3.0
1,left,0.43900012969970703,0,1,0.37399983406066895,9.0
1,left,0.18400001525878906,0,1,0.5329999923706055,12
