NoAsk,Resp_1,Rt_1,Context,Resp_2,Rt_2,Apple
1,left,0.2890000343322754,0,1,0.2739999294281006,9.0
1,left,0.5500001907348633,0,1,0.21399998664855957,12
0, ,0,0,1,0.21399998664855957,3.0
0, ,0,0,1,0.40400004386901855,0
1,left,0.6449999809265137,0,1,0.08999991416931152,3.0
1,right,0.2259998321533203,1,1,0.377000093460083,12
1,left,0.39499998092651367,0,1,0.27700018882751465,12
1,left,0.40199995040893555,0,0,0.2560000419616699,6
0, ,0,0,0,1.2829999923706055,6
0, ,0,0,0,0.3250000476837158,6
1,left,0.22099995613098145,0,1,0.2869999408721924,12
0, ,0,0,1,0.06200003623962402,12
1,right,0.32899999618530273,2,1,0.24099993705749512,0
1,left,0.25999999046325684,0,1,0.4029998779296875,3.0
1,left,0.2799999713897705,0,1,0.30500006675720215,0
1,left,0.41499996185302734,0,1,0.36100006103515625,12
1,left,0.23800015449523926,0,1,0.3659999370574951,12
0, ,0,0,1,0.30100011825561523,0
1,left,0.2109999656677246,0,1,0.2909998893737793,0
1,left,0.4330000877380371,0,1,0.687000036239624,12
1,left,0.13199996948242188,0,1,0.3280000686645508,0
1,right,0.1490001678466797,2,1,0.31999993324279785,6.0
1,left,0.3539998531341553,0,1,0.3689999580383301,12
1,left,0.6210000514984131,0,1,0.8880000114440918,9.0
1,left,0.27300000190734863,0,1,0.4739999771118164,12
1,left,0.39499998092651367,0,1,0.36500000953674316,0
1,right,0.31099987030029297,1,1,0.2390000820159912,9.0
1,left,0.28300023078918457,0,1,1.002000093460083,12
0, ,0,0,1,1.2730000019073486,3.0
1,left,0.39300012588500977,0,1,0.11599993705749512,3.0
1,left,0.377000093460083,0,1,0.6299998760223389,0
0, ,0,0,0,0.48200011253356934,6
1,left,0.14699983596801758,0,1,0.2630000114440918,0
0, ,0,0,0,0.7400000095367432,6
1,left,0.3580000400543213,0,1,0.18500018119812012,12
1,left,0.25300002098083496,0,1,0.4519999027252197,0
0, ,0,0,0,0.30500006675720215,6
0, ,0,0,1,0.4789998531341553,6.0
0, ,0,0,1,0.2200000286102295,12
1,left,0.2820000648498535,0,1,1.0859999656677246,0
0, ,0,0,1,0.29200005531311035,6.0
1,left,0.21499991416931152,0,1,0.4099998474121094,0
1,left,1.190999984741211,0,1,2.565999984741211,9.0
1,left,0.4309999942779541,0,1,0.942000150680542,3.0
1,left,0.4719998836517334,0,1,0.38000011444091797,6.0
0, ,0,0,0,0.4529998302459717,6
0, ,0,0,1,0.029000043869018555,3.0
1,left,0.35700011253356934,0,1,0.14999985694885254,0
1,left,0.372999906539917,0,1,0.38300013542175293,12
0, ,0,0,1,0.25800013542175293,6.0
1,left,0.34999990463256836,0,1,0.6159999370574951,3.0
0, ,0,0,1,0.14100003242492676,3.0
1,left,0.19500017166137695,0,1,0.2350001335144043,0
1,left,2.4260001182556152,0,1,0.0009999275207519531,0
1,left,0.5450000762939453,0,1,0.1809999942779541,6.0
0, ,0,0,1,0.3919999599456787,12
1,left,0.25999999046325684,0,1,1.124000072479248,12
1,left,0.30699992179870605,0,1,0.3359999656677246,12
1,left,0.6180000305175781,0,0,0.4660000801086426,6
1,right,0.44900012016296387,1,1,1.5120000839233398,12
1,left,0.3320000171661377,0,1,0.6989998817443848,6.0
1,left,0.6980001926422119,0,1,0.2590000629425049,12
0, ,0,0,1,0.22099995613098145,0
1,right,1.4120001792907715,1,1,0.125,9.0
1,left,0.501000165939331,0,1,0.48600006103515625,12
1,left,0.24300003051757812,0,1,0.2649998664855957,0
