NoAsk,Resp_1,Rt_1,Context,Resp_2,Rt_2,Apple
1,right,0.18400001525878906,2,0,0.23800015449523926,6
1,right,0.3730001449584961,1,1,0.2890000343322754,6.0
1,left,1.065999984741211,0,0,0.21000003814697266,6
1,right,0.39300012588500977,2,1,0.4630000591278076,0
0, ,0,0,0,0.23800015449523926,6
1,right,0.4480001926422119,1,1,0.2969999313354492,12
1,right,0.046000003814697266,2,0,0.2840001583099365,6
0, ,0,0,0,0.30299997329711914,6
1,right,2.299999952316284,1,1,0.6570000648498535,9.0
0, ,0,0,1,1.8259999752044678,0
1,right,0.5920000076293945,1,1,1.0329999923706055,9.0
1,right,0.4199998378753662,1,1,0.24399995803833008,9.0
1,right,0.22300004959106445,1,1,4.2829999923706055,12
1,right,0.23799991607666016,2,0,0.7360000610351562,6
1,right,4.193000078201294,2,0,0.6540000438690186,6
1,right,0.29200005531311035,1,1,0.22500014305114746,9.0
1,left,0.43600010871887207,0,1,0.4890000820159912,6.0
1,right,0.875999927520752,2,0,5.29200005531311,6
1,right,0.5950000286102295,1,1,0.4720001220703125,12
1,right,0.2569999694824219,1,1,0.36700010299682617,9.0
1,right,0.1640000343322754,2,0,0.2200000286102295,6
0, ,0,0,0,0.3279998302459717,6
1,right,0.28600001335144043,1,1,0.15799999237060547,12
0, ,0,0,1,0.07700014114379883,6.0
1,right,1.0099999904632568,1,1,0.9640002250671387,9.0
0, ,0,0,0,5.295000076293945,6
1,right,0.2890000343322754,2,0,0.06599998474121094,6
1,right,0.5759999752044678,1,1,0.2780001163482666,9.0
0, ,0,0,0,0.23199987411499023,6
0, ,0,0,0,0.875,6
0, ,0,0,0,0.22799992561340332,6
1,right,0.2589998245239258,2,0,1.4010000228881836,6
1,right,0.16900014877319336,1,1,0.1359999179840088,12
1,right,0.2929999828338623,2,0,0.2650001049041748,6
1,right,1.0219998359680176,1,1,0.9100000858306885,9.0
1,right,0.09800004959106445,2,0,1.496000051498413,6
1,right,0.24099993705749512,1,1,0.812999963760376,6.0
1,right,1.4239997863769531,2,0,0.3380000591278076,6
1,right,0.3299999237060547,1,1,0.5199999809265137,12
0, ,0,0,0,0.2669999599456787,6
1,right,0.25099992752075195,1,1,4.514999866485596,12
1,right,0.617999792098999,2,0,0.2720000743865967,6
